quantity,unit_price,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,product_name_x,category_x,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_time_minutes_x,distance_km_x,delivery_status_y,order_hour,order_dayofweek,is_weekend,customer_total_orders,customer_total_spend,customer_avg_order_value,customer_total_quantity,last_order_date,customer_recency_days,is_repeat_customer,product_name_y,category_y,total_units_sold,product_total_revenue,product_revenue_share,delivery_time_minutes_y,distance_km_y,delayed_flag
2,631.7,2024-09-29 00:51:06,2024-09-29 01:10:06,2024-09-29 01:13:06,On Time,534.55,Wallet,carrots,fruits & vegetables,mohan group,631.7,842.27,25.0,3,25,96,3.0,4.58,On Time,0,6,1,1,534.55,534.55,2,2024-09-29 00:51:06,36,0,carrots,fruits & vegetables,25,26784.07,0.0024328567048511,3.0,4.58,0
3,822.63,2023-11-02 02:45:13,2023-11-02 03:00:13,2023-11-02 02:58:13,On Time,1026.88,Cash,pain reliever,pharmacy,"prakash, bawa and kale",822.63,1028.29,20.0,365,20,71,-2.0,3.43,On Time,2,3,0,4,4677.639999999999,1169.41,9,2023-11-02 02:45:13,368,1,pain reliever,pharmacy,50,37349.56,0.0033925436824665,-2.0,3.43,0
2,951.43,2023-08-03 11:10:02,2023-08-03 11:25:02,2023-08-03 11:23:02,On Time,3067.7,Wallet,bread,dairy & breakfast,roy-char,951.43,1189.29,20.0,7,29,54,-2.0,2.53,On Time,11,3,0,3,7652.209999999999,2550.736666666666,6,2024-04-05 09:50:05,213,1,bread,dairy & breakfast,58,70374.94,0.0063923124690347,-2.0,2.53,0
2,33.76,2024-04-19 21:38:18,2024-04-19 21:56:18,2024-04-19 21:56:18,On Time,2835.33,UPI,detergent,household care,varkey llc,33.76,45.01,25.0,365,30,88,0.0,1.9,On Time,21,4,0,4,5809.219999999999,1452.3049999999998,5,2024-04-19 21:38:18,198,1,detergent,household care,34,36452.3,0.0033110435591844,0.0,1.9,0
1,738.74,2023-11-05 21:58:39,2023-11-05 22:18:39,2023-11-05 22:13:39,On Time,4335.06,Cash,bread,dairy & breakfast,"nagi, sampath and khurana",738.74,923.42,20.0,7,20,73,-5.0,4.48,On Time,21,6,1,4,11704.43,2926.1075,8,2024-06-07 20:25:54,150,1,bread,dairy & breakfast,33,50096.490000000005,0.004550375711608,-5.0,4.48,0
2,84.2,2023-09-09 21:22:09,2023-09-09 21:37:09,2023-09-09 21:42:09,On Time,4182.23,UPI,lotion,personal care,acharya plc,84.2,129.54,35.0,365,26,88,5.0,4.29,On Time,21,5,1,2,6801.099999999999,3400.55,3,2024-02-13 12:03:52,265,1,lotion,personal care,27,31891.79,0.0028968022832678,5.0,4.29,0
2,551.88,2023-12-02 20:34:50,2023-12-02 20:46:50,2023-12-02 20:51:50,On Time,624.16,UPI,pulses,grocery & staples,"vaidya, amble and palla",551.88,649.27,15.0,365,14,60,5.0,3.55,On Time,20,5,1,3,5502.929999999999,1834.31,5,2024-06-12 11:13:45,145,1,pulses,grocery & staples,42,40415.71,0.0036710489128358,5.0,3.55,0
3,720.95,2024-09-27 02:18:22,2024-09-27 02:38:22,2024-09-27 03:02:22,Significantly Delayed,513.36,Wallet,cat food,pet care,majumdar plc,720.95,1109.15,35.0,365,28,95,24.0,4.99,Significantly Delayed,2,4,0,4,6715.21,1678.8025,11,2024-09-27 02:18:22,38,1,cat food,pet care,45,43712.39,0.0039704936963116,24.0,4.99,0
1,726.41,2023-07-23 14:42:43,2023-07-23 14:54:43,2023-07-23 14:56:43,On Time,1263.55,Cash,iced tea,cold drinks & juices,bhasin llc,726.41,1037.73,30.0,180,10,97,2.0,1.95,On Time,14,6,1,4,10276.97,2569.2425,6,2024-05-08 17:34:39,180,1,iced tea,cold drinks & juices,51,48739.05,0.0044270764144723,2.0,1.95,0
1,722.42,2023-11-26 00:53:11,2023-11-26 01:10:11,2023-11-26 01:06:11,On Time,1917.32,UPI,toothpaste,personal care,balan group,722.42,1111.42,35.0,365,22,68,-4.0,2.61,On Time,0,6,1,3,3930.92,1310.3066666666666,4,2024-11-02 11:28:29,2,1,toothpaste,personal care,35,35373.04,0.0032130119707336,-4.0,2.61,0
1,16.86,2024-01-03 07:30:25,2024-01-03 07:40:25,2024-01-03 08:10:25,Significantly Delayed,3172.73,Cash,orange juice,cold drinks & juices,toor-nagar,16.86,24.09,30.0,180,11,74,30.0,1.81,Significantly Delayed,7,2,0,2,4315.46,2157.73,2,2024-01-03 07:30:25,306,1,orange juice,cold drinks & juices,30,37458.04,0.0034023971623649,30.0,1.81,0
2,915.45,2023-07-25 15:33:47,2023-07-25 15:51:47,2023-07-25 16:04:47,Slightly Delayed,505.95,Wallet,dish soap,household care,hans inc,915.45,1220.6,25.0,365,25,60,13.0,1.53,Slightly Delayed,15,1,0,2,4830.63,2415.315,4,2024-04-08 03:34:02,210,1,dish soap,household care,29,46955.29,0.0042650535226622,13.0,1.53,0
1,212.61,2024-09-29 09:30:51,2024-09-29 09:47:51,2024-09-29 09:43:51,On Time,3868.34,Wallet,toilet cleaner,household care,thaman-lanka,212.61,283.48,25.0,365,10,52,-4.0,4.33,On Time,9,6,1,6,9178.45,1529.7416666666668,10,2024-09-29 09:30:51,36,1,toilet cleaner,household care,32,28143.97,0.0025563794492633,-4.0,4.33,0
3,22.14,2023-10-27 00:41:23,2023-10-27 00:54:23,2023-10-27 00:49:23,On Time,3496.47,Card,dish soap,household care,"arya, sundaram and pingle",22.14,29.52,25.0,365,15,57,-5.0,1.06,On Time,0,4,0,2,6064.709999999999,3032.355,6,2023-10-27 00:41:23,374,1,dish soap,household care,34,31553.05,0.0028660337749641,-5.0,1.06,0
1,316.02,2023-09-03 16:21:20,2023-09-03 16:41:20,2023-09-03 16:36:20,On Time,2577.7,UPI,cat food,pet care,saini llc,316.02,486.18,35.0,365,25,100,-5.0,0.64,On Time,16,6,1,1,2577.7,2577.7,1,2023-09-03 16:21:20,428,0,cat food,pet care,30,30752.5,0.0027933180362781,-5.0,0.64,0
2,392.22,2024-07-21 02:22:15,2024-07-21 02:39:15,2024-07-21 02:47:15,Slightly Delayed,1973.85,Card,pet treats,pet care,narayanan-kumar,392.22,603.42,35.0,365,30,98,8.0,4.06,Slightly Delayed,2,6,1,2,2606.28,1303.14,5,2024-07-21 02:22:15,106,1,pet treats,pet care,42,48902.37,0.0044419111336556,8.0,4.06,0
1,395.82,2023-12-08 14:07:42,2023-12-08 14:17:42,2023-12-08 14:39:42,Significantly Delayed,2530.45,Card,popcorn,snacks & munchies,"chaudhari, pant and singh",395.82,608.95,35.0,90,22,66,22.0,3.86,Significantly Delayed,14,4,0,4,12611.17,3152.7925,8,2024-06-16 09:10:00,141,1,popcorn,snacks & munchies,33,41810.85,0.0037977725848994,22.0,3.86,0
1,922.64,2023-12-10 10:34:10,2023-12-10 10:45:10,2023-12-10 10:44:10,On Time,2734.37,UPI,cheese,dairy & breakfast,padmanabhan-virk,922.64,1153.3,20.0,7,13,66,-1.0,1.73,On Time,10,6,1,2,3473.02,1736.51,4,2023-12-10 10:34:10,330,1,cheese,dairy & breakfast,35,39403.69,0.0035791248832749,-1.0,1.73,0
1,114.52,2023-12-22 22:14:29,2023-12-22 22:33:29,2023-12-22 22:31:29,On Time,2580.93,UPI,baby wipes,baby care,lall llc,114.52,163.6,30.0,365,29,56,-2.0,3.22,On Time,22,4,0,3,7483.84,2494.613333333333,5,2023-12-22 22:14:29,317,1,baby wipes,baby care,68,60246.8,0.0054723509655488,-2.0,3.22,0
3,697.53,2024-08-19 07:50:08,2024-08-19 08:09:08,2024-08-19 08:11:08,On Time,2561.18,Card,wheat flour,grocery & staples,nazareth ltd,697.53,820.62,15.0,365,29,95,2.0,0.61,On Time,7,0,0,3,4354.88,1451.6266666666668,6,2024-08-19 07:50:08,77,1,wheat flour,grocery & staples,53,52526.62,0.0047711098294683,2.0,0.61,0
2,801.81,2024-03-05 19:23:07,2024-03-05 19:33:07,2024-03-05 19:28:07,On Time,3053.71,Card,vitamins,pharmacy,"sura, pillay and mammen",801.81,1002.26,20.0,365,18,90,-5.0,3.58,On Time,19,1,0,5,15311.23,3062.246,11,2024-04-26 05:34:58,192,1,vitamins,pharmacy,30,32093.29,0.0029151049768475,-5.0,3.58,0
1,769.24,2024-09-18 09:27:09,2024-09-18 09:45:09,2024-09-18 09:44:09,On Time,1825.82,Cash,frozen biryani,instant & frozen food,som inc,769.24,1282.07,40.0,180,11,54,-1.0,3.44,On Time,9,2,0,3,4187.16,1395.72,3,2024-09-18 09:27:09,47,1,frozen biryani,instant & frozen food,44,35680.47,0.0032409365220349,-1.0,3.44,0
2,297.68,2024-01-13 18:46:50,2024-01-13 18:59:50,2024-01-13 18:55:50,On Time,2247.86,Wallet,chocolates,snacks & munchies,"taneja, kala and kota",297.68,457.97,35.0,90,10,88,-4.0,0.65,On Time,18,5,1,2,5993.450000000001,2996.7250000000004,5,2024-01-13 18:46:50,296,1,chocolates,snacks & munchies,27,30016.96,0.0027265073006174,-4.0,0.65,0
2,941.19,2023-05-18 21:18:34,2023-05-18 21:38:34,2023-05-18 21:38:34,On Time,423.56,Cash,baby wipes,baby care,ranganathan-peri,941.19,1344.56,30.0,365,21,94,0.0,4.09,On Time,21,3,0,3,4207.53,1402.51,5,2024-10-30 17:00:05,5,1,baby wipes,baby care,41,46654.04,0.0042376903145188,0.0,4.09,0
2,397.55,2023-04-03 18:31:05,2023-04-03 18:48:05,2023-04-03 19:17:05,Significantly Delayed,2436.11,Card,toilet cleaner,household care,"gaba, sodhi and choudhary",397.55,530.07,25.0,365,24,84,29.0,1.07,Significantly Delayed,18,0,0,3,5514.370000000001,1838.1233333333337,7,2024-03-25 08:13:13,224,1,toilet cleaner,household care,62,53621.97,0.0048706029084388,29.0,1.07,0
2,395.82,2024-04-25 10:21:37,2024-04-25 10:34:37,2024-04-25 10:29:37,On Time,2280.3,Card,popcorn,snacks & munchies,"chaudhari, pant and singh",395.82,608.95,35.0,90,22,66,-5.0,3.77,On Time,10,3,0,3,8544.31,2848.103333333333,8,2024-04-25 10:21:37,193,1,popcorn,snacks & munchies,33,41810.85,0.0037977725848994,-5.0,3.77,0
1,493.19,2024-08-28 09:38:14,2024-08-28 09:56:14,2024-08-28 10:01:14,On Time,1508.35,UPI,curd,dairy & breakfast,mani plc,493.19,616.49,20.0,7,11,69,5.0,2.0,On Time,9,2,0,4,2615.27,653.8175,6,2024-08-28 09:38:14,68,1,curd,dairy & breakfast,38,43337.1,0.0039364052701402,5.0,2.0,0
2,816.38,2024-02-22 01:13:13,2024-02-22 01:31:13,2024-02-22 01:44:13,Slightly Delayed,1303.23,Wallet,lotion,personal care,"sampath, mane and mody",816.38,1255.97,35.0,365,21,50,13.0,2.07,Slightly Delayed,1,3,0,1,1303.23,1303.23,2,2024-02-22 01:13:13,256,0,lotion,personal care,22,26297.97,0.0023887031596943,13.0,2.07,0
1,160.07,2023-07-11 21:20:37,2023-07-11 21:32:37,2023-07-11 21:43:37,Slightly Delayed,3152.59,Cash,toilet cleaner,household care,batta-doctor,160.07,213.43,25.0,365,23,96,11.0,4.57,Slightly Delayed,21,1,0,5,9590.72,1918.144,11,2024-06-26 14:28:44,131,1,toilet cleaner,household care,41,42167.0,0.0038301224822612,11.0,4.57,0
1,275.03,2024-02-29 19:33:52,2024-02-29 19:48:52,2024-02-29 20:01:52,Slightly Delayed,2319.89,Wallet,baby wipes,baby care,loyal inc,275.03,392.9,30.0,365,15,80,13.0,1.05,Slightly Delayed,19,3,0,4,10030.96,2507.74,6,2024-08-27 19:51:30,69,1,baby wipes,baby care,31,40890.67,0.0037141905869928,13.0,1.05,0
1,870.29,2023-11-02 13:26:20,2023-11-02 13:45:20,2023-11-02 13:47:20,On Time,3619.47,UPI,carrots,fruits & vegetables,"shankar, nadkarni and kumer",870.29,1160.39,25.0,3,25,50,2.0,2.78,On Time,13,3,0,4,7159.55,1789.8875,4,2024-04-21 14:28:03,197,1,carrots,fruits & vegetables,35,38451.8,0.0034926625954754,2.0,2.78,0
1,309.62,2023-05-13 19:07:16,2023-05-13 19:23:16,2023-05-13 19:28:16,On Time,1527.98,UPI,lotion,personal care,arora llc,309.62,476.34,35.0,365,22,90,5.0,1.46,On Time,19,5,1,2,5627.030000000001,2813.5150000000003,3,2024-07-03 04:57:31,124,1,lotion,personal care,32,38190.14,0.0034688954351674,5.0,1.46,0
1,989.88,2024-05-31 21:21:14,2024-05-31 21:41:14,2024-05-31 21:36:14,On Time,697.53,UPI,eggs,dairy & breakfast,chahal group,989.88,1237.35,20.0,7,13,98,-5.0,2.76,On Time,21,4,0,3,4355.55,1451.85,4,2024-05-31 21:21:14,156,1,eggs,dairy & breakfast,46,50655.52,0.0046011536510217,-5.0,2.76,0
3,13.25,2024-05-02 05:47:11,2024-05-02 06:03:11,2024-05-02 06:06:11,On Time,2928.57,Card,potatoes,fruits & vegetables,chandran-dass,13.25,17.67,25.0,3,20,86,3.0,2.48,On Time,5,3,0,3,6016.01,2005.3366666666668,8,2024-10-25 23:30:56,9,1,potatoes,fruits & vegetables,36,45745.130000000005,0.0041551319958015,3.0,2.48,0
2,130.01,2024-01-17 06:25:26,2024-01-17 06:37:26,2024-01-17 06:42:26,On Time,342.94,Cash,orange juice,cold drinks & juices,murthy-kaul,130.01,185.73,30.0,180,24,74,5.0,1.11,On Time,6,2,0,5,5713.9400000000005,1142.788,11,2024-09-20 20:49:22,44,1,orange juice,cold drinks & juices,27,34445.65,0.0031287750724761,5.0,1.11,0
1,236.51,2024-06-11 12:26:47,2024-06-11 12:37:47,2024-06-11 12:36:47,On Time,826.21,Wallet,baby food,baby care,kashyap-reddy,236.51,337.87,30.0,365,11,81,-1.0,0.74,On Time,12,1,0,1,826.21,826.21,1,2024-06-11 12:26:47,146,0,baby food,baby care,34,47615.39,0.0043250118751781,-1.0,0.74,0
1,702.54,2023-09-11 11:47:58,2023-09-11 12:01:58,2023-09-11 12:01:58,On Time,435.48,Card,butter,dairy & breakfast,bora-thakkar,702.54,878.17,20.0,7,26,88,0.0,3.61,On Time,11,0,0,1,435.48,435.48,1,2023-09-11 11:47:58,420,0,butter,dairy & breakfast,48,46694.68,0.0042413817361916,0.0,3.61,0
1,123.74,2024-05-30 00:09:01,2024-05-30 00:23:01,2024-05-30 00:25:01,On Time,2252.85,Cash,toilet cleaner,household care,"murty, varghese and saxena",123.74,164.99,25.0,365,14,82,2.0,3.16,On Time,0,3,0,3,6292.4400000000005,2097.48,6,2024-07-09 02:43:22,118,1,toilet cleaner,household care,37,42949.07,0.003901159641407,2.0,3.16,0
2,449.97,2024-09-16 09:26:48,2024-09-16 09:44:48,2024-09-16 09:47:48,On Time,899.16,Wallet,curd,dairy & breakfast,pau and sons,449.97,562.46,20.0,7,25,69,3.0,3.74,On Time,9,0,0,2,4459.26,2229.63,4,2024-09-16 09:26:48,49,1,curd,dairy & breakfast,25,31890.42,0.0028966778431179,3.0,3.74,0
2,820.9,2024-05-12 09:34:26,2024-05-12 09:53:26,2024-05-12 10:04:26,Slightly Delayed,4292.45,Card,cat food,pet care,"anne, mammen and khatri",820.9,1262.92,35.0,365,30,97,11.0,4.1,Slightly Delayed,9,6,1,2,5851.19,2925.595,4,2024-05-12 09:34:26,176,1,cat food,pet care,49,48543.57,0.0044093205308943,11.0,4.1,0
2,598.83,2024-04-28 01:33:11,2024-04-28 01:44:11,2024-04-28 01:43:11,On Time,841.56,Card,milk,dairy & breakfast,"wali, virk and iyer",598.83,748.54,20.0,7,27,74,-1.0,3.27,On Time,1,6,1,2,2090.87,1045.435,5,2024-06-23 14:18:16,134,1,milk,dairy & breakfast,56,60566.8,0.0055014172779334,-1.0,3.27,0
3,397.55,2023-10-07 06:21:20,2023-10-07 06:37:20,2023-10-07 06:39:20,On Time,5349.56,Wallet,toilet cleaner,household care,"gaba, sodhi and choudhary",397.55,530.07,25.0,365,24,84,2.0,0.65,On Time,6,5,1,1,5349.56,5349.56,3,2023-10-07 06:21:20,394,0,toilet cleaner,household care,62,53621.97,0.0048706029084388,2.0,0.65,0
1,281.73,2024-03-31 22:59:21,2024-03-31 23:16:21,2024-03-31 23:14:21,On Time,3295.72,UPI,eggs,dairy & breakfast,chaudhuri plc,281.73,352.16,20.0,7,17,93,-2.0,3.96,On Time,22,6,1,5,16256.419999999998,3251.284,10,2024-03-31 22:59:21,217,1,eggs,dairy & breakfast,34,36894.13,0.0033511759616873,-2.0,3.96,0
1,141.28,2024-06-06 21:29:44,2024-06-06 21:40:44,2024-06-06 21:44:44,On Time,786.17,Wallet,dish soap,household care,khalsa-bhavsar,141.28,188.37,25.0,365,25,98,4.0,1.24,On Time,21,3,0,5,12192.71,2438.542,7,2024-06-06 21:29:44,150,1,dish soap,household care,39,52699.85,0.0047868446960133,4.0,1.24,0
1,439.24,2023-12-11 00:03:58,2023-12-11 00:17:58,2023-12-11 00:17:58,On Time,801.81,UPI,dish soap,household care,barman-ahluwalia,439.24,585.65,25.0,365,27,88,0.0,2.06,On Time,0,0,0,5,13027.52,2605.504,11,2024-08-01 00:33:39,95,1,dish soap,household care,41,42544.07,0.0038643725897952,0.0,2.06,0
1,568.94,2024-05-27 00:42:52,2024-05-27 00:57:52,2024-05-27 00:52:52,On Time,2378.93,UPI,wheat flour,grocery & staples,nadig ltd,568.94,669.34,15.0,365,28,98,-5.0,4.69,On Time,0,0,0,3,7746.73,2582.2433333333333,5,2024-05-27 00:42:52,161,1,wheat flour,grocery & staples,34,43032.74,0.0039087595737734,-5.0,4.69,0
3,869.22,2024-09-16 14:58:17,2024-09-16 15:17:17,2024-09-16 15:25:17,Slightly Delayed,2317.2,Card,tomatoes,fruits & vegetables,ramakrishnan-ghose,869.22,1158.96,25.0,3,28,88,8.0,1.72,Slightly Delayed,14,0,0,5,10914.22,2182.844,9,2024-10-14 01:14:18,21,1,tomatoes,fruits & vegetables,39,39955.28,0.0036292270309256,8.0,1.72,0
3,478.79,2023-04-13 00:22:45,2023-04-13 00:41:45,2023-04-13 00:39:45,On Time,3176.34,Cash,vitamins,pharmacy,"magar, gara and garg",478.79,598.49,20.0,365,12,77,-2.0,2.46,On Time,0,3,0,4,9717.52,2429.38,11,2023-07-30 22:42:14,462,1,vitamins,pharmacy,23,22543.76,0.0020476999077644,-2.0,2.46,0
1,369.28,2023-03-27 11:18:08,2023-03-27 11:35:08,2023-03-27 11:37:08,On Time,1097.17,Wallet,frozen biryani,instant & frozen food,agate ltd,369.28,615.47,40.0,180,16,57,2.0,4.02,On Time,11,0,0,3,8394.49,2798.1633333333334,4,2024-10-04 21:08:49,30,1,frozen biryani,instant & frozen food,30,33403.75,0.0030341369759962,2.0,4.02,0
2,786.85,2023-03-26 07:24:46,2023-03-26 07:40:46,2023-03-26 07:45:46,On Time,858.57,Card,bread,dairy & breakfast,"bains, deol and vaidya",786.85,983.56,20.0,7,19,89,5.0,4.46,On Time,7,6,1,5,7849.540000000001,1569.908,8,2024-10-11 11:49:32,24,1,bread,dairy & breakfast,43,40946.15,0.0037192299589025,5.0,4.46,0
1,88.43,2024-05-26 15:40:32,2024-05-26 15:51:32,2024-05-26 15:53:32,On Time,843.97,Cash,toothpaste,personal care,naidu plc,88.43,136.05,35.0,365,19,76,2.0,2.91,On Time,15,6,1,3,4354.88,1451.6266666666668,6,2024-08-19 07:50:08,77,1,toothpaste,personal care,44,35344.31,0.0032104023608748,2.0,2.91,0
2,359.98,2024-04-07 15:53:26,2024-04-07 16:05:26,2024-04-07 16:08:26,On Time,1762.49,Cash,bread,dairy & breakfast,aggarwal group,359.98,449.98,20.0,7,18,81,3.0,0.52,On Time,15,6,1,4,8749.83,2187.4575,10,2024-10-05 10:53:10,30,1,bread,dairy & breakfast,28,38755.23,0.0035202238178719,3.0,0.52,0
1,97.04,2023-10-26 07:26:28,2023-10-26 07:43:28,2023-10-26 07:45:28,On Time,3130.27,Card,wheat flour,grocery & staples,khurana and sons,97.04,114.16,15.0,365,28,93,2.0,3.76,On Time,7,3,0,1,3130.27,3130.27,1,2023-10-26 07:26:28,375,0,wheat flour,grocery & staples,43,41198.87,0.0037421850791082,2.0,3.76,0
2,726.41,2024-09-29 05:08:49,2024-09-29 05:22:49,2024-09-29 05:19:49,On Time,2708.71,Wallet,iced tea,cold drinks & juices,bhasin llc,726.41,1037.73,30.0,180,10,97,-3.0,4.47,On Time,5,6,1,4,12258.4,3064.6,8,2024-09-29 05:08:49,36,1,iced tea,cold drinks & juices,51,48739.05,0.0044270764144723,-3.0,4.47,0
1,979.99,2024-08-04 10:24:41,2024-08-04 10:38:41,2024-08-04 10:34:41,On Time,4636.88,Cash,frozen vegetables,instant & frozen food,mammen-hegde,979.99,1633.32,40.0,180,22,81,-4.0,2.32,On Time,10,6,1,1,4636.88,4636.88,1,2024-08-04 10:24:41,92,0,frozen vegetables,instant & frozen food,43,54193.29,0.0049224971759125,-4.0,2.32,0
3,787.4,2023-05-16 21:39:22,2023-05-16 21:57:22,2023-05-16 22:09:22,Slightly Delayed,877.48,Card,pet treats,pet care,balakrishnan-kaur,787.4,1211.38,35.0,365,16,82,12.0,1.63,Slightly Delayed,21,1,0,4,8914.42,2228.605,10,2024-11-03 16:41:57,1,1,pet treats,pet care,37,39122.81,0.0035536119275792,12.0,1.63,0
3,109.03,2023-10-20 21:30:45,2023-10-20 21:41:45,2023-10-20 21:37:45,On Time,1657.57,Card,cat food,pet care,batta inc,109.03,167.74,35.0,365,14,71,-4.0,4.86,On Time,21,4,0,1,1657.57,1657.57,3,2023-10-20 21:30:45,380,0,cat food,pet care,50,56203.18,0.0051050599590337,-4.0,4.86,0
2,939.55,2023-09-30 04:35:00,2023-09-30 04:51:00,2023-09-30 04:47:00,On Time,3043.5,Card,baby wipes,baby care,talwar and sons,939.55,1342.21,30.0,365,18,52,-4.0,4.62,On Time,4,5,1,1,3043.5,3043.5,2,2023-09-30 04:35:00,401,0,baby wipes,baby care,34,31992.01,0.0029059054889778,-4.0,4.62,0
2,354.52,2023-11-13 21:52:45,2023-11-13 22:02:45,2023-11-13 21:58:45,On Time,1723.54,Cash,onions,fruits & vegetables,"sangha, nagar and varty",354.52,472.69,25.0,3,27,55,-4.0,1.46,On Time,21,0,0,1,1723.54,1723.54,2,2023-11-13 21:52:45,356,0,onions,fruits & vegetables,13,22707.86,0.0020626054760841,-4.0,1.46,0
2,354.91,2023-10-25 00:11:05,2023-10-25 00:22:05,2023-10-25 00:35:05,Slightly Delayed,3273.82,Cash,carrots,fruits & vegetables,"subramanian, chaudhuri and dora",354.91,473.21,25.0,3,30,67,13.0,3.73,Slightly Delayed,0,2,0,3,10453.99,3484.6633333333334,7,2024-06-01 21:54:06,155,1,carrots,fruits & vegetables,45,44896.72,0.0040780690267694,13.0,3.73,0
2,632.43,2023-08-16 05:25:22,2023-08-16 05:37:22,2023-08-16 06:01:22,Significantly Delayed,2758.2,UPI,pain reliever,pharmacy,basu and sons,632.43,790.54,20.0,365,16,89,24.0,1.66,Significantly Delayed,5,2,0,3,8399.92,2799.9733333333334,5,2024-05-23 03:21:47,165,1,pain reliever,pharmacy,60,68301.33,0.0062039618564599,24.0,1.66,0
2,765.76,2024-09-16 23:33:42,2024-09-16 23:48:42,2024-09-16 23:49:42,On Time,1398.1,UPI,cough syrup,pharmacy,balan-madan,765.76,957.2,20.0,365,30,94,1.0,3.2,On Time,23,0,0,2,2277.77,1138.885,5,2024-09-16 23:33:42,48,1,cough syrup,pharmacy,56,54194.63,0.0049226188910956,1.0,3.2,0
3,296.94,2023-05-30 14:19:46,2023-05-30 14:32:46,2023-05-30 14:54:46,Significantly Delayed,1022.12,Card,chips,snacks & munchies,datta ltd,296.94,456.83,35.0,90,25,90,22.0,3.32,Significantly Delayed,14,1,0,5,11913.11,2382.6220000000003,9,2024-10-15 13:14:58,20,1,chips,snacks & munchies,36,33375.09,0.0030315337243933,22.0,3.32,0
3,878.8,2023-05-05 01:42:01,2023-05-05 02:02:01,2023-05-05 01:59:01,On Time,2163.4,Cash,dog food,pet care,"parekh, lad and kadakia",878.8,1352.0,35.0,365,13,75,-3.0,2.85,On Time,1,4,0,3,8053.83,2684.61,8,2024-09-10 15:50:36,55,1,dog food,pet care,37,46696.79,0.0042415733921889,-3.0,2.85,0
3,96.33,2024-04-20 07:41:40,2024-04-20 08:00:40,2024-04-20 08:05:40,On Time,3776.14,Card,chips,snacks & munchies,mann-kapadia,96.33,148.2,35.0,90,20,61,5.0,0.68,On Time,7,5,1,5,10978.46,2195.692,11,2024-04-20 07:41:40,198,1,chips,snacks & munchies,39,49175.81,0.0044667482975883,5.0,0.68,0
3,46.62,2023-04-15 01:07:35,2023-04-15 01:22:35,2023-04-15 01:35:35,Slightly Delayed,4751.01,Card,frozen vegetables,instant & frozen food,kothari-datta,46.62,77.7,40.0,180,17,51,13.0,3.58,Slightly Delayed,1,5,1,4,8016.13,2004.0325,8,2024-07-08 15:33:40,119,1,frozen vegetables,instant & frozen food,51,53255.92,0.0048373537720375,13.0,3.58,0
3,517.03,2024-07-23 00:49:03,2024-07-23 01:02:03,2024-07-23 01:07:03,On Time,2089.76,UPI,pet treats,pet care,pillay-ahuja,517.03,795.43,35.0,365,16,57,5.0,4.28,On Time,0,1,0,3,9626.2,3208.7333333333336,9,2024-07-23 00:49:03,104,1,pet treats,pet care,43,50653.05,0.004600929295423,5.0,4.28,0
3,877.98,2024-03-30 01:54:28,2024-03-30 02:13:28,2024-03-30 02:18:28,On Time,2183.84,UPI,toothpaste,personal care,"kibe, contractor and randhawa",877.98,1350.74,35.0,365,23,85,5.0,4.82,On Time,1,5,1,5,5713.9400000000005,1142.788,11,2024-09-20 20:49:22,44,1,toothpaste,personal care,50,50156.91,0.0045558637947151,5.0,4.82,0
3,827.77,2024-07-10 04:44:45,2024-07-10 05:02:45,2024-07-10 04:57:45,On Time,2368.7,UPI,frozen biryani,instant & frozen food,kohli-sawhney,827.77,1379.62,40.0,180,27,57,-5.0,3.71,On Time,4,2,0,3,5210.74,1736.9133333333332,7,2024-07-10 04:44:45,117,1,frozen biryani,instant & frozen food,22,24288.44,0.0022061730761745,-5.0,3.71,0
1,650.2,2024-02-02 08:12:47,2024-02-02 08:27:47,2024-02-02 08:22:47,On Time,3491.53,UPI,soap,personal care,"biswas, kapoor and patel",650.2,1000.31,35.0,365,28,95,-5.0,1.71,On Time,8,4,0,3,5470.200000000001,1823.4000000000003,3,2024-04-19 08:01:53,199,1,soap,personal care,41,47879.19,0.0043489734164502,-5.0,1.71,0
3,820.9,2023-11-21 12:48:18,2023-11-21 13:08:18,2023-11-21 13:07:18,On Time,2853.43,Card,cat food,pet care,"anne, mammen and khatri",820.9,1262.92,35.0,365,30,97,-1.0,2.04,On Time,12,1,0,2,6054.68,3027.34,6,2024-01-29 10:54:13,280,1,cat food,pet care,49,48543.57,0.0044093205308943,-1.0,2.04,0
2,786.85,2024-05-12 03:21:52,2024-05-12 03:41:52,2024-05-12 03:40:52,On Time,1567.01,Card,bread,dairy & breakfast,"bains, deol and vaidya",786.85,983.56,20.0,7,19,89,-1.0,1.3,On Time,3,6,1,4,7567.34,1891.835,8,2024-05-12 03:21:52,176,1,bread,dairy & breakfast,43,40946.15,0.0037192299589025,-1.0,1.3,0
2,494.17,2023-08-11 18:13:54,2023-08-11 18:25:54,2023-08-11 18:35:54,Slightly Delayed,367.08,Cash,dog food,pet care,chauhan-sabharwal,494.17,760.26,35.0,365,14,64,10.0,2.77,Slightly Delayed,18,4,0,1,367.08,367.08,2,2023-08-11 18:13:54,451,0,dog food,pet care,28,40421.12,0.0036715403151796,10.0,2.77,0
