feature,coefficient,abs_coef
cat__last_order_date_2024-06-13 04:42:25,-0.0,0.0
cat__actual_delivery_time_2023-04-09 04:19:19,-0.0,0.0
cat__last_order_date_2024-06-14 14:07:30,0.0,0.0
cat__last_order_date_2024-06-15 09:30:19,0.0,0.0
cat__actual_delivery_time_2024-01-14 02:58:53,-0.0,0.0
cat__promised_delivery_time_2024-05-01 21:46:23,0.0,0.0
cat__last_order_date_2024-06-15 21:30:18,0.0,0.0
cat__last_order_date_2024-06-16 09:10:00,0.0,0.0
cat__promised_delivery_time_2024-05-01 09:18:52,-0.0,0.0
cat__last_order_date_2024-06-16 13:41:39,-0.0,0.0
cat__last_order_date_2024-06-16 19:05:12,0.0,0.0
cat__last_order_date_2024-06-16 21:24:53,-0.0,0.0
cat__last_order_date_2024-06-17 02:44:31,0.0,0.0
cat__last_order_date_2024-06-17 05:46:01,-0.0,0.0
cat__promised_delivery_time_2024-04-30 18:38:36,-0.0,0.0
cat__actual_delivery_time_2023-04-09 16:30:33,-0.0,0.0
cat__order_date_2023-05-10 21:31:20,-0.0,0.0
cat__order_date_2023-05-10 22:12:57,0.0,0.0
cat__order_date_2023-05-10 23:35:01,0.0,0.0
cat__order_date_2023-05-11 20:36:55,-0.0,0.0
cat__order_date_2023-05-11 23:26:43,-0.0,0.0
cat__order_date_2024-07-15 11:21:51,0.0,0.0
cat__order_date_2024-07-16 18:56:51,-0.0,0.0
cat__order_date_2023-05-12 16:58:08,-0.0,0.0
cat__order_date_2023-05-12 17:23:18,0.0,0.0
cat__order_date_2024-02-02 23:43:14,-0.0,0.0
cat__last_order_date_2024-06-17 21:03:29,-0.0,0.0
cat__order_date_2024-07-17 12:11:28,0.0,0.0
cat__last_order_date_2024-06-18 09:33:24,-0.0,0.0
cat__promised_delivery_time_2024-09-23 21:21:03,-0.0,0.0
cat__last_order_date_2024-06-19 01:04:43,0.0,0.0
cat__last_order_date_2024-06-19 02:55:22,0.0,0.0
cat__last_order_date_2024-06-20 01:00:52,0.0,0.0
cat__actual_delivery_time_2024-01-13 09:39:19,-0.0,0.0
cat__actual_delivery_time_2024-01-13 01:28:18,0.0,0.0
cat__actual_delivery_time_2024-01-12 13:48:31,-0.0,0.0
cat__last_order_date_2024-06-21 19:09:09,0.0,0.0
cat__promised_delivery_time_2024-09-25 01:47:46,0.0,0.0
cat__actual_delivery_time_2024-01-11 17:26:03,0.0,0.0
cat__order_date_2024-02-07 02:49:54,0.0,0.0
cat__promised_delivery_time_2024-09-25 11:28:52,-0.0,0.0
cat__order_date_2024-02-06 08:44:48,-0.0,0.0
cat__last_order_date_2024-06-23 09:48:26,-0.0,0.0
cat__promised_delivery_time_2024-09-25 19:31:11,-0.0,0.0
cat__last_order_date_2024-06-23 12:54:13,0.0,0.0
cat__actual_delivery_time_2024-01-11 06:25:34,-0.0,0.0
cat__last_order_date_2024-06-23 17:52:51,0.0,0.0
cat__last_order_date_2024-06-23 20:18:46,0.0,0.0
cat__last_order_date_2024-06-24 02:37:36,-0.0,0.0
cat__promised_delivery_time_2024-09-25 19:33:34,-0.0,0.0
cat__order_date_2024-08-27 00:02:31,-0.0,0.0
cat__actual_delivery_time_2024-01-10 15:35:09,0.0,0.0
cat__promised_delivery_time_2023-08-09 18:21:42,-0.0,0.0
cat__promised_delivery_time_2023-10-13 04:13:31,-0.0,0.0
cat__promised_delivery_time_2023-10-13 05:49:23,0.0,0.0
cat__order_date_2024-08-27 03:15:33,-0.0,0.0
cat__promised_delivery_time_2023-10-15 07:38:32,-0.0,0.0
cat__promised_delivery_time_2023-10-15 09:10:25,0.0,0.0
cat__promised_delivery_time_2023-10-15 14:56:27,0.0,0.0
cat__promised_delivery_time_2024-05-03 16:16:32,-0.0,0.0
cat__last_order_date_2024-06-24 04:12:18,0.0,0.0
cat__order_date_2024-07-17 12:29:12,0.0,0.0
cat__promised_delivery_time_2024-05-03 15:06:27,0.0,0.0
cat__promised_delivery_time_2024-05-03 00:47:32,-0.0,0.0
cat__actual_delivery_time_2023-04-12 09:48:01,0.0,0.0
cat__last_order_date_2024-06-26 11:29:47,0.0,0.0
cat__promised_delivery_time_2024-05-02 14:58:25,-0.0,0.0
cat__order_date_2023-05-08 22:55:16,0.0,0.0
cat__promised_delivery_time_2024-05-02 03:23:20,-0.0,0.0
cat__order_date_2023-05-09 02:49:46,-0.0,0.0
cat__actual_delivery_time_2024-01-10 12:52:54,0.0,0.0
cat__order_date_2023-05-10 06:00:22,0.0,0.0
cat__order_date_2023-05-10 15:23:10,-0.0,0.0
cat__last_order_date_2024-06-26 16:29:40,-0.0,0.0
cat__last_order_date_2024-06-27 04:28:30,-0.0,0.0
cat__actual_delivery_time_2024-01-10 08:56:54,-0.0,0.0
cat__last_order_date_2024-06-27 18:06:56,0.0,0.0
cat__last_order_date_2024-06-28 07:30:48,-0.0,0.0
cat__actual_delivery_time_2024-01-10 08:04:01,0.0,0.0
cat__actual_delivery_time_2024-01-10 05:56:05,0.0,0.0
cat__actual_delivery_time_2024-01-09 19:51:32,-0.0,0.0
cat__last_order_date_2024-07-01 19:49:37,0.0,0.0
cat__actual_delivery_time_2024-01-09 07:02:07,0.0,0.0
cat__last_order_date_2024-07-01 21:17:49,-0.0,0.0
cat__last_order_date_2024-07-01 23:42:15,-0.0,0.0
cat__last_order_date_2024-07-02 12:16:17,-0.0,0.0
cat__actual_delivery_time_2023-04-13 01:50:18,0.0,0.0
cat__last_order_date_2024-07-02 22:31:53,0.0,0.0
cat__last_order_date_2024-07-03 04:57:31,0.0,0.0
cat__last_order_date_2024-07-03 07:25:02,-0.0,0.0
cat__actual_delivery_time_2024-01-08 16:25:54,-0.0,0.0
cat__actual_delivery_time_2023-04-14 04:00:30,-0.0,0.0
cat__actual_delivery_time_2024-01-08 03:54:32,-0.0,0.0
cat__actual_delivery_time_2023-04-14 13:26:47,0.0,0.0
cat__last_order_date_2024-07-04 17:23:55,-0.0,0.0
cat__order_date_2024-02-09 09:28:42,-0.0,0.0
cat__order_date_2023-05-07 10:04:14,-0.0,0.0
cat__order_date_2023-05-07 10:21:06,0.0,0.0
cat__order_date_2023-05-07 18:03:53,-0.0,0.0
cat__order_date_2024-02-09 03:46:39,0.0,0.0
cat__promised_delivery_time_2023-10-10 00:55:04,-0.0,0.0
cat__actual_delivery_time_2024-01-07 15:31:40,0.0,0.0
cat__actual_delivery_time_2024-01-07 14:16:44,-0.0,0.0
cat__actual_delivery_time_2024-01-07 12:37:33,0.0,0.0
cat__promised_delivery_time_2023-10-12 05:18:47,-0.0,0.0
cat__actual_delivery_time_2024-01-07 02:06:28,-0.0,0.0
cat__actual_delivery_time_2023-04-14 22:07:40,-0.0,0.0
cat__order_date_2023-05-08 08:40:11,0.0,0.0
cat__last_order_date_2024-07-05 03:36:54,-0.0,0.0
cat__last_order_date_2024-07-05 04:07:34,-0.0,0.0
cat__last_order_date_2024-07-05 09:03:19,-0.0,0.0
cat__actual_delivery_time_2024-01-07 01:52:47,-0.0,0.0
cat__last_order_date_2024-07-05 14:03:12,-0.0,0.0
cat__last_order_date_2024-07-06 04:10:53,-0.0,0.0
cat__last_order_date_2024-07-06 06:23:10,-0.0,0.0
cat__last_order_date_2024-07-06 11:59:17,0.0,0.0
cat__last_order_date_2024-07-07 13:29:33,-0.0,0.0
cat__actual_delivery_time_2024-01-06 20:34:18,-0.0,0.0
cat__last_order_date_2024-07-08 14:27:33,0.0,0.0
cat__last_order_date_2024-07-09 02:43:22,0.0,0.0
cat__actual_delivery_time_2024-01-06 15:49:13,-0.0,0.0
cat__last_order_date_2024-07-10 04:44:45,-0.0,0.0
cat__last_order_date_2024-07-10 06:45:25,0.0,0.0
cat__promised_delivery_time_2023-04-04 10:19:06,-0.0,0.0
cat__last_order_date_2024-07-10 13:12:50,0.0,0.0
cat__order_date_2024-08-29 15:39:57,-0.0,0.0
cat__last_order_date_2024-07-10 16:56:35,0.0,0.0
cat__last_order_date_2024-07-10 17:30:21,0.0,0.0
cat__promised_delivery_time_2023-04-03 14:26:21,0.0,0.0
cat__promised_delivery_time_2024-08-05 21:43:11,-0.0,0.0
cat__order_date_2024-08-30 00:55:24,-0.0,0.0
cat__promised_delivery_time_2023-10-08 13:38:01,-0.0,0.0
cat__promised_delivery_time_2024-09-21 00:21:16,-0.0,0.0
cat__promised_delivery_time_2024-05-04 09:20:25,-0.0,0.0
cat__promised_delivery_time_2024-09-21 17:54:45,-0.0,0.0
cat__actual_delivery_time_2024-01-05 13:34:28,-0.0,0.0
cat__promised_delivery_time_2023-08-10 05:11:14,-0.0,0.0
cat__actual_delivery_time_2024-01-05 07:09:10,-0.0,0.0
cat__promised_delivery_time_2023-08-10 12:09:27,-0.0,0.0
cat__promised_delivery_time_2024-09-21 22:03:52,-0.0,0.0
cat__promised_delivery_time_2024-09-23 10:27:54,0.0,0.0
cat__last_order_date_2024-07-11 05:59:50,-0.0,0.0
cat__actual_delivery_time_2024-01-05 01:50:52,0.0,0.0
cat__last_order_date_2024-07-11 11:40:20,-0.0,0.0
cat__last_order_date_2024-07-11 11:44:58,-0.0,0.0
cat__last_order_date_2024-07-11 16:06:45,0.0,0.0
cat__last_order_date_2024-07-12 04:35:15,-0.0,0.0
cat__last_order_date_2024-07-12 05:36:09,-0.0,0.0
cat__actual_delivery_time_2024-01-04 12:39:25,0.0,0.0
cat__last_order_date_2024-07-12 18:30:17,0.0,0.0
cat__actual_delivery_time_2024-01-04 11:00:15,-0.0,0.0
cat__last_order_date_2024-07-13 02:36:06,-0.0,0.0
cat__last_order_date_2024-07-13 05:31:47,0.0,0.0
cat__actual_delivery_time_2024-01-03 20:17:56,-0.0,0.0
cat__last_order_date_2024-07-14 05:45:34,-0.0,0.0
cat__last_order_date_2024-07-14 23:08:25,0.0,0.0
cat__last_order_date_2024-07-15 04:36:53,-0.0,0.0
cat__last_order_date_2024-07-15 10:44:09,0.0,0.0
cat__last_order_date_2024-07-15 11:21:51,0.0,0.0
cat__actual_delivery_time_2023-04-15 13:37:44,-0.0,0.0
cat__order_date_2024-02-10 14:36:00,-0.0,0.0
cat__order_date_2024-02-10 11:44:52,-0.0,0.0
cat__promised_delivery_time_2023-10-04 20:21:09,-0.0,0.0
cat__promised_delivery_time_2023-10-04 22:51:08,0.0,0.0
cat__promised_delivery_time_2023-10-05 08:33:29,-0.0,0.0
cat__promised_delivery_time_2023-10-06 18:15:56,0.0,0.0
cat__order_date_2024-02-10 08:25:16,-0.0,0.0
cat__order_date_2024-02-10 07:52:23,0.0,0.0
cat__order_date_2024-02-10 07:33:39,-0.0,0.0
cat__last_order_date_2024-07-16 21:24:19,-0.0,0.0
cat__order_date_2024-02-10 02:57:56,-0.0,0.0
cat__last_order_date_2024-07-17 12:29:12,0.0,0.0
cat__last_order_date_2024-07-17 15:09:40,0.0,0.0
cat__actual_delivery_time_2023-04-16 00:39:18,-0.0,0.0
cat__actual_delivery_time_2023-04-16 08:16:44,0.0,0.0
cat__order_date_2023-05-05 02:09:40,-0.0,0.0
cat__order_date_2023-05-05 04:16:51,-0.0,0.0
cat__actual_delivery_time_2023-04-16 10:44:22,-0.0,0.0
cat__actual_delivery_time_2024-01-03 04:23:09,0.0,0.0
cat__order_date_2023-05-06 05:42:40,0.0,0.0
cat__promised_delivery_time_2023-04-01 00:54:27,0.0,0.0
cat__promised_delivery_time_2024-05-06 21:07:54,-0.0,0.0
cat__promised_delivery_time_2024-05-06 13:30:05,-0.0,0.0
cat__last_order_date_2024-07-18 22:25:26,0.0,0.0
cat__order_date_2024-07-13 02:36:06,-0.0,0.0
cat__last_order_date_2024-07-19 01:53:39,-0.0,0.0
cat__last_order_date_2024-07-19 03:53:24,-0.0,0.0
cat__promised_delivery_time_2024-05-06 12:16:12,0.0,0.0
cat__order_date_2024-07-13 05:31:47,0.0,0.0
cat__last_order_date_2024-07-21 02:26:58,-0.0,0.0
cat__last_order_date_2024-07-21 04:23:25,0.0,0.0
cat__actual_delivery_time_2024-01-01 21:19:16,0.0,0.0
cat__last_order_date_2024-07-21 11:07:08,0.0,0.0
cat__last_order_date_2024-07-21 18:13:06,-0.0,0.0
cat__last_order_date_2024-07-21 18:56:11,-0.0,0.0
cat__last_order_date_2024-07-21 22:37:39,-0.0,0.0
cat__last_order_date_2024-07-22 04:28:26,0.0,0.0
cat__last_order_date_2024-07-22 04:48:43,-0.0,0.0
cat__last_order_date_2024-07-22 05:53:11,-0.0,0.0
cat__last_order_date_2024-07-22 22:17:01,0.0,0.0
cat__order_date_2024-07-14 05:45:34,-0.0,0.0
cat__order_date_2024-07-14 23:08:25,0.0,0.0
cat__last_order_date_2024-07-23 17:11:45,0.0,0.0
cat__last_order_date_2024-07-23 18:36:20,0.0,0.0
cat__last_order_date_2024-07-23 19:18:11,0.0,0.0
cat__last_order_date_2024-07-23 21:53:14,0.0,0.0
cat__last_order_date_2024-07-24 09:07:08,0.0,0.0
cat__last_order_date_2024-07-24 23:07:04,-0.0,0.0
cat__last_order_date_2024-07-25 06:19:25,0.0,0.0
cat__order_date_2024-07-15 04:35:45,-0.0,0.0
cat__actual_delivery_time_2024-01-01 02:17:47,-0.0,0.0
cat__last_order_date_2024-07-25 18:31:08,-0.0,0.0
cat__actual_delivery_time_2023-12-31 16:08:50,0.0,0.0
cat__last_order_date_2024-07-26 00:01:41,-0.0,0.0
cat__order_date_2024-07-15 04:36:53,-0.0,0.0
cat__promised_delivery_time_2024-05-11 19:20:20,-0.0,0.0
cat__last_order_date_2024-07-26 18:45:20,-0.0,0.0
cat__actual_delivery_time_2023-04-17 03:15:44,0.0,0.0
cat__last_order_date_2024-07-27 04:24:22,0.0,0.0
cat__last_order_date_2024-07-27 12:46:39,-0.0,0.0
cat__promised_delivery_time_2024-05-10 09:18:56,-0.0,0.0
cat__promised_delivery_time_2023-08-15 21:03:06,-0.0,0.0
cat__promised_delivery_time_2023-08-16 05:37:22,-0.0,0.0
cat__promised_delivery_time_2024-05-09 04:15:26,-0.0,0.0
cat__promised_delivery_time_2023-10-03 12:08:27,-0.0,0.0
cat__promised_delivery_time_2023-10-03 18:16:27,-0.0,0.0
cat__actual_delivery_time_2023-04-17 09:54:03,0.0,0.0
cat__promised_delivery_time_2023-10-04 03:20:32,0.0,0.0
cat__promised_delivery_time_2023-10-04 05:09:45,-0.0,0.0
cat__promised_delivery_time_2023-08-12 07:34:03,-0.0,0.0
cat__promised_delivery_time_2023-04-01 22:19:42,0.0,0.0
cat__order_date_2024-02-12 00:40:17,-0.0,0.0
cat__actual_delivery_time_2023-04-19 14:31:40,-0.0,0.0
cat__last_order_date_2024-07-27 20:15:20,-0.0,0.0
cat__order_date_2024-02-11 09:20:45,-0.0,0.0
cat__last_order_date_2024-07-28 05:46:17,-0.0,0.0
cat__last_order_date_2024-07-28 07:37:08,-0.0,0.0
cat__last_order_date_2024-07-29 02:53:06,0.0,0.0
cat__order_date_2024-02-11 04:22:54,0.0,0.0
cat__last_order_date_2024-07-29 18:08:33,0.0,0.0
cat__actual_delivery_time_2023-12-28 16:56:59,-0.0,0.0
cat__actual_delivery_time_2023-12-28 16:53:25,0.0,0.0
cat__order_date_2023-05-03 12:11:25,0.0,0.0
cat__order_date_2023-05-03 21:32:45,-0.0,0.0
cat__order_date_2023-05-04 10:43:53,0.0,0.0
cat__actual_delivery_time_2023-12-28 06:02:03,-0.0,0.0
cat__actual_delivery_time_2023-12-28 00:17:12,-0.0,0.0
cat__promised_delivery_time_2024-09-18 04:24:11,0.0,0.0
cat__actual_delivery_time_2023-12-27 03:22:02,-0.0,0.0
cat__last_order_date_2024-08-01 08:28:48,0.0,0.0
cat__last_order_date_2024-08-01 15:43:56,0.0,0.0
cat__last_order_date_2024-08-01 19:15:33,-0.0,0.0
cat__promised_delivery_time_2024-09-20 13:41:47,0.0,0.0
cat__last_order_date_2024-08-03 11:28:53,0.0,0.0
cat__actual_delivery_time_2023-12-25 23:20:40,0.0,0.0
cat__last_order_date_2024-08-03 13:51:39,0.0,0.0
cat__promised_delivery_time_2024-09-21 00:03:52,-0.0,0.0
cat__actual_delivery_time_2023-12-25 19:29:20,0.0,0.0
cat__actual_delivery_time_2023-12-24 19:54:51,-0.0,0.0
cat__order_date_2024-08-27 22:36:25,0.0,0.0
cat__order_date_2024-08-29 00:57:24,-0.0,0.0
cat__actual_delivery_time_2023-04-21 05:36:01,-0.0,0.0
cat__actual_delivery_time_2023-12-24 17:34:37,-0.0,0.0
cat__last_order_date_2024-08-05 06:57:07,0.0,0.0
cat__actual_delivery_time_2023-12-24 01:53:21,-0.0,0.0
cat__last_order_date_2024-08-05 15:28:00,0.0,0.0
cat__last_order_date_2024-08-05 21:29:11,-0.0,0.0
cat__actual_delivery_time_2023-12-23 17:35:45,0.0,0.0
cat__last_order_date_2024-08-06 01:00:19,0.0,0.0
cat__last_order_date_2024-08-06 11:22:44,-0.0,0.0
cat__last_order_date_2024-08-06 13:41:46,-0.0,0.0
cat__actual_delivery_time_2023-12-23 03:37:12,0.0,0.0
cat__last_order_date_2024-08-07 00:05:21,0.0,0.0
cat__order_date_2024-02-14 05:21:26,0.0,0.0
cat__last_order_date_2024-08-08 00:29:16,0.0,0.0
cat__last_order_date_2024-08-08 08:14:01,-0.0,0.0
cat__last_order_date_2024-08-08 15:42:46,-0.0,0.0
cat__last_order_date_2024-08-08 23:52:43,-0.0,0.0
cat__last_order_date_2024-08-09 07:08:04,-0.0,0.0
cat__order_date_2024-02-13 22:25:18,-0.0,0.0
cat__order_date_2024-02-13 09:49:09,-0.0,0.0
cat__order_date_2023-05-01 02:15:15,-0.0,0.0
cat__actual_delivery_time_2023-04-21 18:36:42,-0.0,0.0
cat__actual_delivery_time_2023-12-22 08:17:54,-0.0,0.0
cat__order_date_2023-05-02 16:44:25,-0.0,0.0
cat__promised_delivery_time_2023-10-01 09:02:12,0.0,0.0
cat__promised_delivery_time_2023-10-01 11:37:21,0.0,0.0
cat__promised_delivery_time_2023-10-01 21:42:39,0.0,0.0
cat__promised_delivery_time_2023-10-02 06:55:37,0.0,0.0
cat__actual_delivery_time_2023-04-22 11:11:28,0.0,0.0
cat__promised_delivery_time_2023-10-02 14:01:36,-0.0,0.0
cat__order_date_2024-07-11 11:40:20,-0.0,0.0
cat__promised_delivery_time_2023-10-02 17:29:55,0.0,0.0
cat__promised_delivery_time_2023-08-14 15:48:54,0.0,0.0
cat__order_date_2024-07-11 16:06:45,-0.0,0.0
cat__promised_delivery_time_2023-08-15 03:32:51,-0.0,0.0
cat__promised_delivery_time_2023-08-15 05:47:55,-0.0,0.0
cat__promised_delivery_time_2023-03-31 08:48:30,0.0,0.0
cat__promised_delivery_time_2023-03-30 05:38:05,0.0,0.0
cat__last_order_date_2024-08-09 14:17:38,0.0,0.0
cat__promised_delivery_time_2023-03-30 05:36:58,-0.0,0.0
cat__order_date_2024-07-12 04:35:15,-0.0,0.0
cat__last_order_date_2024-08-10 03:53:39,-0.0,0.0
cat__promised_delivery_time_2023-03-29 12:19:35,0.0,0.0
cat__last_order_date_2024-08-10 17:23:00,0.0,0.0
cat__last_order_date_2024-08-11 00:35:08,0.0,0.0
cat__promised_delivery_time_2024-05-13 17:18:31,0.0,0.0
cat__last_order_date_2024-08-11 13:26:47,-0.0,0.0
cat__last_order_date_2024-08-11 20:09:30,0.0,0.0
cat__last_order_date_2024-08-11 23:00:07,-0.0,0.0
cat__promised_delivery_time_2024-05-13 02:58:12,-0.0,0.0
cat__order_date_2024-07-12 05:36:09,-0.0,0.0
cat__last_order_date_2024-08-13 08:04:17,-0.0,0.0
cat__actual_delivery_time_2023-04-23 06:09:37,-0.0,0.0
cat__actual_delivery_time_2023-12-20 00:07:10,0.0,0.0
cat__last_order_date_2024-08-13 21:18:36,-0.0,0.0
cat__last_order_date_2024-08-14 00:52:06,0.0,0.0
cat__last_order_date_2024-08-14 06:21:10,0.0,0.0
cat__actual_delivery_time_2023-12-18 12:18:20,0.0,0.0
cat__last_order_date_2024-08-14 17:03:05,0.0,0.0
cat__last_order_date_2024-08-14 20:51:31,-0.0,0.0
cat__order_date_2024-02-19 04:44:03,0.0,0.0
cat__last_order_date_2024-08-15 02:54:26,0.0,0.0
cat__last_order_date_2024-08-15 07:53:53,-0.0,0.0
cat__last_order_date_2024-08-15 12:59:18,0.0,0.0
cat__order_date_2024-02-18 13:07:26,-0.0,0.0
cat__actual_delivery_time_2023-04-23 16:16:37,-0.0,0.0
cat__actual_delivery_time_2023-04-24 00:33:48,-0.0,0.0
cat__last_order_date_2024-08-16 19:05:58,0.0,0.0
cat__last_order_date_2024-08-17 10:02:54,0.0,0.0
cat__order_date_2024-02-18 07:37:33,0.0,0.0
cat__actual_delivery_time_2023-04-24 13:52:15,-0.0,0.0
cat__last_order_date_2024-08-18 15:51:52,0.0,0.0
cat__last_order_date_2024-08-18 17:15:12,0.0,0.0
cat__actual_delivery_time_2023-04-24 17:38:19,0.0,0.0
cat__actual_delivery_time_2023-04-24 21:51:02,-0.0,0.0
cat__order_date_2024-02-17 04:52:33,-0.0,0.0
cat__last_order_date_2024-08-20 15:38:50,0.0,0.0
cat__last_order_date_2024-08-20 20:34:20,0.0,0.0
cat__actual_delivery_time_2023-04-25 00:50:16,0.0,0.0
cat__order_date_2024-02-16 20:58:57,-0.0,0.0
cat__order_date_2023-04-28 15:55:23,0.0,0.0
cat__order_date_2023-04-28 19:29:03,-0.0,0.0
cat__order_date_2023-04-29 18:14:35,-0.0,0.0
cat__order_date_2024-02-16 19:06:29,0.0,0.0
cat__promised_delivery_time_2023-08-17 19:01:18,-0.0,0.0
cat__actual_delivery_time_2023-12-17 02:22:05,0.0,0.0
cat__promised_delivery_time_2023-08-18 05:55:14,0.0,0.0
cat__order_date_2024-08-31 19:27:35,0.0,0.0
cat__promised_delivery_time_2023-08-18 08:06:47,0.0,0.0
cat__promised_delivery_time_2023-09-27 21:55:59,-0.0,0.0
cat__promised_delivery_time_2023-09-28 11:41:00,0.0,0.0
cat__actual_delivery_time_2023-12-16 23:17:42,0.0,0.0
cat__order_date_2024-09-01 03:50:07,0.0,0.0
cat__promised_delivery_time_2024-09-16 01:27:00,0.0,0.0
cat__promised_delivery_time_2023-09-28 20:06:57,0.0,0.0
cat__promised_delivery_time_2024-09-16 15:17:17,0.0,0.0
cat__actual_delivery_time_2023-12-16 15:55:05,0.0,0.0
cat__promised_delivery_time_2023-09-30 04:51:00,0.0,0.0
cat__promised_delivery_time_2023-09-30 08:27:45,-0.0,0.0
cat__order_date_2023-04-30 13:56:24,-0.0,0.0
cat__actual_delivery_time_2023-12-15 22:12:35,-0.0,0.0
cat__last_order_date_2024-08-20 23:33:16,-0.0,0.0
cat__last_order_date_2024-08-21 12:00:48,-0.0,0.0
cat__order_date_2024-02-21 09:01:55,-0.0,0.0
cat__order_date_2024-02-21 02:16:52,-0.0,0.0
cat__last_order_date_2024-08-22 02:04:33,-0.0,0.0
cat__last_order_date_2024-08-22 06:10:47,-0.0,0.0
cat__last_order_date_2024-08-22 19:41:10,0.0,0.0
cat__promised_delivery_time_2024-05-17 08:14:34,-0.0,0.0
cat__last_order_date_2024-08-23 09:56:42,0.0,0.0
cat__promised_delivery_time_2024-09-16 17:25:09,0.0,0.0
cat__promised_delivery_time_2024-05-16 23:15:16,0.0,0.0
cat__promised_delivery_time_2024-05-16 17:01:07,-0.0,0.0
cat__promised_delivery_time_2024-05-16 15:53:47,0.0,0.0
cat__promised_delivery_time_2024-05-16 05:22:56,0.0,0.0
cat__promised_delivery_time_2024-09-17 00:28:49,-0.0,0.0
cat__promised_delivery_time_2024-05-14 04:10:16,-0.0,0.0
cat__last_order_date_2024-08-25 19:41:28,0.0,0.0
cat__last_order_date_2024-08-26 00:46:08,0.0,0.0
cat__promised_delivery_time_2024-05-14 03:12:34,0.0,0.0
cat__last_order_date_2024-08-26 12:11:17,-0.0,0.0
cat__order_date_2024-07-10 12:50:15,0.0,0.0
cat__promised_delivery_time_2024-05-14 03:11:36,-0.0,0.0
cat__order_date_2023-04-25 21:30:46,0.0,0.0
cat__order_date_2024-07-10 13:12:50,0.0,0.0
cat__order_date_2023-04-26 04:03:57,0.0,0.0
cat__promised_delivery_time_2024-05-14 01:16:20,-0.0,0.0
cat__last_order_date_2024-08-26 21:19:15,0.0,0.0
cat__order_date_2024-02-20 20:09:09,-0.0,0.0
cat__last_order_date_2024-08-27 00:02:31,-0.0,0.0
cat__last_order_date_2024-08-27 07:17:45,-0.0,0.0
cat__last_order_date_2024-08-27 10:06:15,0.0,0.0
cat__last_order_date_2024-08-27 16:53:31,-0.0,0.0
cat__last_order_date_2024-08-27 19:41:12,-0.0,0.0
cat__order_date_2024-02-20 17:10:19,0.0,0.0
cat__last_order_date_2024-08-27 19:59:28,0.0,0.0
cat__last_order_date_2024-08-27 20:15:26,0.0,0.0
cat__last_order_date_2024-08-27 22:36:25,0.0,0.0
cat__order_date_2024-07-11 05:59:50,-0.0,0.0
cat__order_date_2024-02-20 05:25:38,0.0,0.0
cat__last_order_date_2024-08-28 21:17:15,0.0,0.0
cat__last_order_date_2024-08-29 00:57:24,-0.0,0.0
cat__actual_delivery_time_2023-04-25 21:53:46,0.0,0.0
cat__last_order_date_2024-08-29 23:35:57,-0.0,0.0
cat__last_order_date_2024-08-30 00:55:24,0.0,0.0
cat__actual_delivery_time_2023-04-26 04:28:57,0.0,0.0
cat__actual_delivery_time_2023-12-15 04:12:23,-0.0,0.0
cat__last_order_date_2024-08-30 19:21:40,-0.0,0.0
cat__last_order_date_2024-08-30 20:29:58,0.0,0.0
cat__last_order_date_2024-08-31 00:34:00,-0.0,0.0
cat__actual_delivery_time_2023-12-14 16:02:44,0.0,0.0
cat__actual_delivery_time_2023-12-14 11:05:06,0.0,0.0
cat__order_date_2024-07-08 14:27:33,0.0,0.0
cat__promised_delivery_time_2023-09-26 01:50:06,0.0,0.0
cat__actual_delivery_time_2023-12-13 18:34:00,0.0,0.0
cat__actual_delivery_time_2023-12-13 17:43:31,0.0,0.0
cat__actual_delivery_time_2023-12-13 09:42:07,-0.0,0.0
cat__promised_delivery_time_2023-09-26 23:48:51,-0.0,0.0
cat__promised_delivery_time_2023-09-27 05:03:33,0.0,0.0
cat__promised_delivery_time_2023-08-17 05:30:16,0.0,0.0
cat__actual_delivery_time_2023-12-11 19:56:16,-0.0,0.0
cat__actual_delivery_time_2023-12-11 09:23:04,0.0,0.0
cat__promised_delivery_time_2023-08-17 14:04:16,0.0,0.0
cat__last_order_date_2024-08-31 14:07:08,-0.0,0.0
cat__last_order_date_2024-08-31 16:03:49,0.0,0.0
cat__order_date_2024-07-09 02:43:22,0.0,0.0
cat__last_order_date_2024-09-02 03:14:47,-0.0,0.0
cat__order_date_2024-07-10 06:00:41,-0.0,0.0
cat__order_date_2024-02-22 01:13:13,0.0,0.0
cat__last_order_date_2024-09-02 20:09:02,-0.0,0.0
cat__last_order_date_2024-09-03 04:46:02,-0.0,0.0
cat__actual_delivery_time_2023-04-28 16:18:23,0.0,0.0
cat__last_order_date_2024-09-03 09:15:50,-0.0,0.0
cat__last_order_date_2024-09-03 18:54:33,0.0,0.0
cat__order_date_2024-02-21 23:40:40,0.0,0.0
cat__last_order_date_2024-09-04 11:38:12,-0.0,0.0
